material_name,amount,unit,impact_category,impact_category_unit,impact_score,lca_method,lca_database
"Mechanical fastener (screws, nails, brackets)",1,kg,comparative toxic unit for human (CTUh),,3.990700741650457e-08,EF v3.1,ecoinvent-3.12
"Mechanical fastener (screws, nails, brackets)",1,kg,comparative toxic unit for human (CTUh),,1.084726544294939e-09,EF v3.1,ecoinvent-3.12
"Mechanical fastener (screws, nails, brackets)",1,kg,human exposure efficiency relative to u235,,0.07925677224669783,EF v3.1,ecoinvent-3.12
"Mechanical fastener (screws, nails, brackets)",1,kg,soil quality index,,7.7438485242102395,EF v3.1,ecoinvent-3.12
"Mechanical fastener (screws, nails, brackets)",1,kg,abiotic depletion potential (ADP): elements (ultimate reserves),,1.5973729068751915e-05,EF v3.1,ecoinvent-3.12
"Mechanical fastener (screws, nails, brackets)",1,kg,ozone depletion potential (ODP),,1.3916872296343854e-08,EF v3.1,ecoinvent-3.12
"Mechanical fastener (screws, nails, brackets)",1,kg,impact on human health,,2.2026704476896123e-07,EF v3.1,ecoinvent-3.12
"Mechanical fastener (screws, nails, brackets)",1,kg,tropospheric ozone concentration increase,,0.007905956429499936,EF v3.1,ecoinvent-3.12
"Mechanical fastener (screws, nails, brackets)",1,kg,user deprivation potential (deprivation-weighted water consumption),,1.0873202904226102,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,accumulated exceedance (AE),,0.01500817889441768,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,global warming potential (GWP100),,2.9089635974009553,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,global warming potential (GWP100),,0.0012977953387427685,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,global warming potential (GWP100),,2.9064809678036756,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,global warming potential (GWP100),,0.0011848342585373765,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for ecosystems (CTUe),,19.552739485650655,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for ecosystems (CTUe),,18.761227883097195,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for ecosystems (CTUe),,0.7915116025534585,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,abiotic depletion potential (ADP): fossil fuels,,47.4477738603954,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,fraction of nutrients reaching freshwater end compartment (P),,0.0007353957777229793,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,fraction of nutrients reaching marine end compartment (N),,0.0025607673072506366,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,accumulated exceedance (AE),,0.03420057221462588,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for human (CTUh),,1.4503097392585368e-09,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for human (CTUh),,2.722345714343389e-10,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for human (CTUh),,1.178075167824198e-09,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for human (CTUh),,2.512806961068127e-08,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for human (CTUh),,2.3531488787141988e-08,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,comparative toxic unit for human (CTUh),,1.5965808235392833e-09,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,human exposure efficiency relative to u235,,0.05351262890506191,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,soil quality index,,8.729202093018612,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,abiotic depletion potential (ADP): elements (ultimate reserves),,2.6694487532937512e-05,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,ozone depletion potential (ODP),,4.508997751472817e-08,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,impact on human health,,2.396847424839766e-07,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,tropospheric ozone concentration increase,,0.009223950168343646,EF v3.1,ecoinvent-3.12
Wood glue,1,kg,user deprivation potential (deprivation-weighted water consumption),,4.1740175285119046,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,accumulated exceedance (AE),,0.019476130744173682,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,global warming potential (GWP100),,5.309455410703216,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,global warming potential (GWP100),,0.006881621510283683,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,global warming potential (GWP100),,5.298833160161183,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,global warming potential (GWP100),,0.0037406290317494053,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for ecosystems (CTUe),,109.89978089421696,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for ecosystems (CTUe),,92.15474647181173,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for ecosystems (CTUe),,17.74503442240523,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,abiotic depletion potential (ADP): fossil fuels,,103.44855563071124,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,fraction of nutrients reaching freshwater end compartment (P),,0.0015084621924488755,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,fraction of nutrients reaching marine end compartment (N),,0.003910721674480226,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,accumulated exceedance (AE),,0.03968767413649628,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for human (CTUh),,7.131280464172404e-09,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for human (CTUh),,5.642161558424955e-10,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for human (CTUh),,6.567064308329907e-09,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for human (CTUh),,4.91513226011367e-08,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for human (CTUh),,4.568849190065863e-08,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,comparative toxic unit for human (CTUh),,3.4628307004780694e-09,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,human exposure efficiency relative to u235,,0.3838892738893118,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,soil quality index,,15.103905250081324,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,abiotic depletion potential (ADP): elements (ultimate reserves),,6.323478281425644e-05,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,ozone depletion potential (ODP),,2.2879491067255114e-07,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,impact on human health,,1.88309036304517e-07,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,tropospheric ozone concentration increase,,0.019653687074414644,EF v3.1,ecoinvent-3.12
Fiber glue (epoxy resin),1,kg,user deprivation potential (deprivation-weighted water consumption),,1.2900213921820354,EF v3.1,ecoinvent-3.12
Cement,1,kg,accumulated exceedance (AE),,0.0018862487393881923,EF v3.1,ecoinvent-3.12
Cement,1,kg,global warming potential (GWP100),,0.8835760004953044,EF v3.1,ecoinvent-3.12
Cement,1,kg,global warming potential (GWP100),,0.00013823925513154866,EF v3.1,ecoinvent-3.12
Cement,1,kg,global warming potential (GWP100),,0.8832846348572355,EF v3.1,ecoinvent-3.12
Cement,1,kg,global warming potential (GWP100),,0.00015312638293733848,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for ecosystems (CTUe),,0.49864143504157077,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for ecosystems (CTUe),,0.4829540956432129,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for ecosystems (CTUe),,0.01568733939835793,EF v3.1,ecoinvent-3.12
Cement,1,kg,abiotic depletion potential (ADP): fossil fuels,,3.6370703698150617,EF v3.1,ecoinvent-3.12
Cement,1,kg,fraction of nutrients reaching freshwater end compartment (P),,9.623240484992035e-05,EF v3.1,ecoinvent-3.12
Cement,1,kg,fraction of nutrients reaching marine end compartment (N),,0.0005692502257991989,EF v3.1,ecoinvent-3.12
Cement,1,kg,accumulated exceedance (AE),,0.006416610786511559,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for human (CTUh),,1.0038741711894142e-10,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for human (CTUh),,4.885159187924604e-11,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for human (CTUh),,5.1535825239695374e-11,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for human (CTUh),,5.355272334204802e-09,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for human (CTUh),,5.237864295187818e-09,EF v3.1,ecoinvent-3.12
Cement,1,kg,comparative toxic unit for human (CTUh),,1.1740803901698468e-10,EF v3.1,ecoinvent-3.12
Cement,1,kg,human exposure efficiency relative to u235,,0.02451473781248991,EF v3.1,ecoinvent-3.12
Cement,1,kg,soil quality index,,0.8623301916576719,EF v3.1,ecoinvent-3.12
Cement,1,kg,abiotic depletion potential (ADP): elements (ultimate reserves),,2.584388368137485e-06,EF v3.1,ecoinvent-3.12
Cement,1,kg,ozone depletion potential (ODP),,3.731502049495822e-09,EF v3.1,ecoinvent-3.12
Cement,1,kg,impact on human health,,1.2312856115956143e-08,EF v3.1,ecoinvent-3.12
Cement,1,kg,tropospheric ozone concentration increase,,0.0018194870108051875,EF v3.1,ecoinvent-3.12
Cement,1,kg,user deprivation potential (deprivation-weighted water consumption),,0.07487435073102974,EF v3.1,ecoinvent-3.12
Lime,1,kg,accumulated exceedance (AE),,0.002957458645289006,EF v3.1,ecoinvent-3.12
Lime,1,kg,global warming potential (GWP100),,0.9963608347753655,EF v3.1,ecoinvent-3.12
Lime,1,kg,global warming potential (GWP100),,7.63746606558119e-05,EF v3.1,ecoinvent-3.12
Lime,1,kg,global warming potential (GWP100),,0.9961987967183779,EF v3.1,ecoinvent-3.12
Lime,1,kg,global warming potential (GWP100),,8.566339633188744e-05,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for ecosystems (CTUe),,0.5938398447754476,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for ecosystems (CTUe),,0.5755112197359074,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for ecosystems (CTUe),,0.018328625039540206,EF v3.1,ecoinvent-3.12
Lime,1,kg,abiotic depletion potential (ADP): fossil fuels,,5.2807558370243335,EF v3.1,ecoinvent-3.12
Lime,1,kg,fraction of nutrients reaching freshwater end compartment (P),,0.0002365462252127202,EF v3.1,ecoinvent-3.12
Lime,1,kg,fraction of nutrients reaching marine end compartment (N),,0.0007349854816765059,EF v3.1,ecoinvent-3.12
Lime,1,kg,accumulated exceedance (AE),,0.008004666356456466,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for human (CTUh),,9.108647344435324e-11,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for human (CTUh),,5.065966928271312e-11,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for human (CTUh),,4.0426804161640106e-11,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for human (CTUh),,5.503252335160472e-09,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for human (CTUh),,5.403590764177927e-09,EF v3.1,ecoinvent-3.12
Lime,1,kg,comparative toxic unit for human (CTUh),,9.966157098254586e-11,EF v3.1,ecoinvent-3.12
Lime,1,kg,human exposure efficiency relative to u235,,0.02368923355458942,EF v3.1,ecoinvent-3.12
Lime,1,kg,soil quality index,,0.746654441165698,EF v3.1,ecoinvent-3.12
Lime,1,kg,abiotic depletion potential (ADP): elements (ultimate reserves),,3.831113168216226e-07,EF v3.1,ecoinvent-3.12
Lime,1,kg,ozone depletion potential (ODP),,3.56565910765432e-09,EF v3.1,ecoinvent-3.12
Lime,1,kg,impact on human health,,1.8453009747180752e-08,EF v3.1,ecoinvent-3.12
Lime,1,kg,tropospheric ozone concentration increase,,0.0023150487759475407,EF v3.1,ecoinvent-3.12
Lime,1,kg,user deprivation potential (deprivation-weighted water consumption),,0.11458144331605623,EF v3.1,ecoinvent-3.12
Concrete,1,kg,accumulated exceedance (AE),,0.0004597375136465329,EF v3.1,ecoinvent-3.12
Concrete,1,kg,global warming potential (GWP100),,0.12757090128567952,EF v3.1,ecoinvent-3.12
Concrete,1,kg,global warming potential (GWP100),,0.00012123280927043611,EF v3.1,ecoinvent-3.12
Concrete,1,kg,global warming potential (GWP100),,0.12735765601172935,EF v3.1,ecoinvent-3.12
Concrete,1,kg,global warming potential (GWP100),,9.201246467975958e-05,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for ecosystems (CTUe),,0.279069260139179,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for ecosystems (CTUe),,0.26677875379274285,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for ecosystems (CTUe),,0.012290506346436088,EF v3.1,ecoinvent-3.12
Concrete,1,kg,abiotic depletion potential (ADP): fossil fuels,,0.8979205547105246,EF v3.1,ecoinvent-3.12
Concrete,1,kg,fraction of nutrients reaching freshwater end compartment (P),,1.5915001515987215e-05,EF v3.1,ecoinvent-3.12
Concrete,1,kg,fraction of nutrients reaching marine end compartment (N),,0.0001435744915084143,EF v3.1,ecoinvent-3.12
Concrete,1,kg,accumulated exceedance (AE),,0.0015941949396960896,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for human (CTUh),,2.960609868183016e-11,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for human (CTUh),,9.844222765205478e-12,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for human (CTUh),,1.9761875916624675e-11,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for human (CTUh),,9.261545561104313e-10,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for human (CTUh),,8.783738696545919e-10,EF v3.1,ecoinvent-3.12
Concrete,1,kg,comparative toxic unit for human (CTUh),,4.778068645583932e-11,EF v3.1,ecoinvent-3.12
Concrete,1,kg,human exposure efficiency relative to u235,,0.0017452244842709242,EF v3.1,ecoinvent-3.12
Concrete,1,kg,soil quality index,,0.7901764967780025,EF v3.1,ecoinvent-3.12
Concrete,1,kg,abiotic depletion potential (ADP): elements (ultimate reserves),,6.570041223921513e-07,EF v3.1,ecoinvent-3.12
Concrete,1,kg,ozone depletion potential (ODP),,1.3041367215250999e-09,EF v3.1,ecoinvent-3.12
Concrete,1,kg,impact on human health,,5.832770668602327e-09,EF v3.1,ecoinvent-3.12
Concrete,1,kg,tropospheric ozone concentration increase,,0.0004730956937888692,EF v3.1,ecoinvent-3.12
Concrete,1,kg,user deprivation potential (deprivation-weighted water consumption),,0.04738341898153344,EF v3.1,ecoinvent-3.12
Steel,1,kg,accumulated exceedance (AE),,0.009231819469282383,EF v3.1,ecoinvent-3.12
Steel,1,kg,global warming potential (GWP100),,2.28216699813283,EF v3.1,ecoinvent-3.12
Steel,1,kg,global warming potential (GWP100),,0.0017555707448617176,EF v3.1,ecoinvent-3.12
Steel,1,kg,global warming potential (GWP100),,2.2788954371364283,EF v3.1,ecoinvent-3.12
Steel,1,kg,global warming potential (GWP100),,0.0015159902515396136,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for ecosystems (CTUe),,15.627894703099898,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for ecosystems (CTUe),,15.233320498866545,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for ecosystems (CTUe),,0.3945742042333536,EF v3.1,ecoinvent-3.12
Steel,1,kg,abiotic depletion potential (ADP): fossil fuels,,24.7978869429469,EF v3.1,ecoinvent-3.12
Steel,1,kg,fraction of nutrients reaching freshwater end compartment (P),,0.0012850172172724883,EF v3.1,ecoinvent-3.12
Steel,1,kg,fraction of nutrients reaching marine end compartment (N),,0.0022069879813416877,EF v3.1,ecoinvent-3.12
Steel,1,kg,accumulated exceedance (AE),,0.02261596878078591,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for human (CTUh),,2.3673135137140388e-09,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for human (CTUh),,5.423191028928462e-10,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for human (CTUh),,1.8249944108211926e-09,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for human (CTUh),,4.099173396079951e-08,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for human (CTUh),,3.990700741650457e-08,EF v3.1,ecoinvent-3.12
Steel,1,kg,comparative toxic unit for human (CTUh),,1.084726544294939e-09,EF v3.1,ecoinvent-3.12
Steel,1,kg,human exposure efficiency relative to u235,,0.07925677224669783,EF v3.1,ecoinvent-3.12
Steel,1,kg,soil quality index,,7.7438485242102395,EF v3.1,ecoinvent-3.12
Steel,1,kg,abiotic depletion potential (ADP): elements (ultimate reserves),,1.5973729068751915e-05,EF v3.1,ecoinvent-3.12
Steel,1,kg,ozone depletion potential (ODP),,1.3916872296343854e-08,EF v3.1,ecoinvent-3.12
Steel,1,kg,impact on human health,,2.2026704476896123e-07,EF v3.1,ecoinvent-3.12
Steel,1,kg,tropospheric ozone concentration increase,,0.007905956429499936,EF v3.1,ecoinvent-3.12
Steel,1,kg,user deprivation potential (deprivation-weighted water consumption),,1.0873202904226102,EF v3.1,ecoinvent-3.12
Road transport,1,kg,accumulated exceedance (AE),,3.405886308846967e-05,,
Road transport,1,kg,global warming potential (GWP100),,0.007534898518229975,,
Road transport,1,kg,global warming potential (GWP100),,1.4869819104042178e-06,,
Road transport,1,kg,global warming potential (GWP100),,0.0075308651159769245,,
Road transport,1,kg,global warming potential (GWP100),,2.546420342645193e-06,,
Road transport,1,kg,comparative toxic unit for ecosystems (CTUe),,0.015955482351637858,,
Road transport,1,kg,comparative toxic unit for ecosystems (CTUe),,0.015190173949061412,,
Road transport,1,kg,comparative toxic unit for ecosystems (CTUe),,0.0007653084025764464,,
Road transport,1,kg,abiotic depletion potential (ADP): fossil fuels,,0.10809795802008373,,
Road transport,1,kg,fraction of nutrients reaching freshwater end compartment (P),,5.411031468657311e-07,,
Road transport,1,kg,fraction of nutrients reaching marine end compartment (N),,1.3669421998644126e-05,,
Road transport,1,kg,accumulated exceedance (AE),,0.00014888603187342058,,
Road transport,1,kg,comparative toxic unit for human (CTUh),,1.8753231090918336e-12,,
Road transport,1,kg,comparative toxic unit for human (CTUh),,5.016284457392046e-13,,
Road transport,1,kg,comparative toxic unit for human (CTUh),,1.3736946633526292e-12,,
Road transport,1,kg,comparative toxic unit for human (CTUh),,7.343348175726295e-11,,
Road transport,1,kg,comparative toxic unit for human (CTUh),,6.133841014235474e-11,,
Road transport,1,kg,comparative toxic unit for human (CTUh),,1.2095071614908219e-11,,
Road transport,1,kg,human exposure efficiency relative to u235,,0.00012783818666809197,,
Road transport,1,kg,soil quality index,,0.08105756444658979,,
Road transport,1,kg,abiotic depletion potential (ADP): elements (ultimate reserves),,2.5460545846147767e-08,,
Road transport,1,kg,ozone depletion potential (ODP),,1.715835368870309e-10,,
Road transport,1,kg,impact on human health,,7.422334103508645e-10,,
Road transport,1,kg,tropospheric ozone concentration increase,,5.272712185871124e-05,,
Road transport,1,kg,user deprivation potential (deprivation-weighted water consumption),,0.0005930620664831742,,
Pea protein binder,1,kg,acidification,mol H+-eq,0.0031978544699663145,,
Pea protein binder,1,kg,climate change,kg CO2-eq,0.5523898715378961,,
Pea protein binder,1,kg,climate change: biogenic,kg CO2-eq,0.0010963847837474592,,
Pea protein binder,1,kg,climate change: fossil,kg CO2-eq,0.54839201561261,,
Pea protein binder,1,kg,climate change: land use and land use change,kg CO2-eq,0.002901471141538541,,
Pea protein binder,1,kg,ecotoxicity: freshwater,CTUe,8.672435006929398,,
Pea protein binder,1,kg,"ecotoxicity: freshwater, inorganics",CTUe,4.929363448976135,,
Pea protein binder,1,kg,"ecotoxicity: freshwater, organics",CTUe,3.743071557953263,,
Pea protein binder,1,kg,energy resources: non-renewable,MJ,6.124657420127054,,
Pea protein binder,1,kg,eutrophication: freshwater,kg P-eq,0.00041605714381766904,,
Pea protein binder,1,kg,eutrophication: marine,kg N-eq,0.008546803485359696,,
Pea protein binder,1,kg,eutrophication: terrestrial,mol N-eq,0.011367518318850939,,
Pea protein binder,1,kg,human toxicity: carcinogenic,CTUh,4.36258709735616e-10,,
Pea protein binder,1,kg,"human toxicity: carcinogenic, inorganics",CTUh,1.5718708970159127e-10,,
Pea protein binder,1,kg,"human toxicity: carcinogenic, organics",CTUh,2.790716200340248e-10,,
Pea protein binder,1,kg,human toxicity: non-carcinogenic,CTUh,2.5276105860517028e-08,,
Pea protein binder,1,kg,"human toxicity: non-carcinogenic, inorganics",CTUh,2.4336676778351374e-08,,
Pea protein binder,1,kg,"human toxicity: non-carcinogenic, organics",CTUh,9.394290821656556e-10,,
Pea protein binder,1,kg,ionising radiation: human health,kBq U235-eq,0.03515111446230275,,
Pea protein binder,1,kg,land use,dimensionless (soil quality index),97.32611224566588,,
Pea protein binder,1,kg,material resources: metals/minerals,kg Sb-eq,3.649568337804213e-06,,
Pea protein binder,1,kg,ozone depletion,kg CFC-11-eq,1.497629578142198e-08,,
Pea protein binder,1,kg,particulate matter formation,disease incidence,2.2903539095303475e-08,,
Pea protein binder,1,kg,photochemical oxidant formation: human health,dimensionless (tropospheric ozone concentration increase),0.002248467175632867,,
Pea protein binder,1,kg,water use,m3 world-eq deprived,1.6362973056239876,,
